epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,3761.93,1.36127,0.69758,1.1493,0.87906,0.7767,0.84153,0.40979,1.75799,0.83957,1.30653,0.001684,0.001684,0.001684
170,3783.01,1.35648,0.69076,1.14364,0.85837,0.77254,0.83476,0.39859,1.78968,0.862,1.32109,0.0016345,0.0016345,0.0016345
171,3805.23,1.33534,0.68634,1.13516,0.85843,0.76422,0.83174,0.40249,1.79317,0.85713,1.32739,0.001585,0.001585,0.001585
172,3825.87,1.34602,0.68318,1.13092,0.89121,0.74896,0.83206,0.40625,1.78533,0.86092,1.31725,0.0015355,0.0015355,0.0015355
173,3847.58,1.33505,0.69062,1.12789,0.88598,0.74365,0.83026,0.40964,1.77642,0.84851,1.32111,0.001486,0.001486,0.001486
174,3869.39,1.33957,0.68526,1.14219,0.8716,0.76422,0.83305,0.41233,1.7665,0.85121,1.31797,0.0014365,0.0014365,0.0014365
175,3890.86,1.3357,0.68029,1.13445,0.88735,0.75381,0.82799,0.4114,1.76429,0.85922,1.31871,0.001387,0.001387,0.001387
176,3911.8,1.32462,0.67863,1.13455,0.89492,0.74415,0.8308,0.4121,1.77677,0.8548,1.31824,0.0013375,0.0013375,0.0013375
177,3933.17,1.33852,0.6852,1.12717,0.87328,0.77423,0.84124,0.41773,1.75251,0.84801,1.30166,0.001288,0.001288,0.001288
178,3954.64,1.31421,0.66839,1.12494,0.87689,0.76422,0.83427,0.41284,1.76339,0.85874,1.31438,0.0012385,0.0012385,0.0012385
179,3976.63,1.31884,0.6717,1.12248,0.86867,0.77059,0.8391,0.41224,1.77936,0.86383,1.32073,0.001189,0.001189,0.001189
180,3997.4,1.3103,0.66703,1.11586,0.85658,0.7704,0.83403,0.41459,1.7771,0.85213,1.32074,0.0011395,0.0011395,0.0011395
181,4019.29,1.3163,0.66384,1.12991,0.86839,0.76872,0.8359,0.40839,1.77869,0.85817,1.32535,0.00109,0.00109,0.00109
182,4040.13,1.30771,0.6516,1.11143,0.89428,0.75086,0.83335,0.40873,1.7882,0.86392,1.33104,0.0010405,0.0010405,0.0010405
