epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,2837.39,1.49925,0.85546,1.10452,0.84341,0.75619,0.81193,0.39088,1.77528,0.91571,1.27084,0.003862,0.003862,0.003862
126,2859.5,1.50013,0.85079,1.10429,0.86564,0.75691,0.81996,0.39448,1.77858,0.91405,1.28968,0.0038125,0.0038125,0.0038125
127,2881.94,1.51418,0.85656,1.12093,0.86948,0.75397,0.82263,0.40115,1.78715,0.90261,1.29077,0.003763,0.003763,0.003763
128,2904.5,1.50517,0.86543,1.1123,0.8564,0.72923,0.8084,0.39156,1.80245,0.91276,1.29096,0.0037135,0.0037135,0.0037135
129,2927.42,1.51769,0.85493,1.11207,0.88112,0.74333,0.82853,0.40093,1.76738,0.89446,1.27743,0.003664,0.003664,0.003664
130,2950,1.49672,0.86708,1.11863,0.88322,0.73209,0.82888,0.39907,1.78292,0.89952,1.26833,0.0036145,0.0036145,0.0036145
131,2972.45,1.49952,0.84666,1.11326,0.89207,0.73066,0.82798,0.39872,1.77804,0.9039,1.27336,0.003565,0.003565,0.003565
132,2995.27,1.47679,0.83363,1.10611,0.85523,0.74212,0.81548,0.40313,1.77824,0.89981,1.27134,0.0035155,0.0035155,0.0035155
133,3019,1.50474,0.83373,1.10061,0.8691,0.77046,0.83421,0.40578,1.77891,0.89078,1.26531,0.003466,0.003466,0.003466
134,3041.9,1.49618,0.83754,1.1075,0.90685,0.73923,0.82484,0.39802,1.78599,0.89708,1.27862,0.0034165,0.0034165,0.0034165
135,3066.63,1.48019,0.84181,1.1071,0.87907,0.74981,0.82394,0.39949,1.77792,0.89511,1.27372,0.003367,0.003367,0.003367
136,3091.59,1.48811,0.84196,1.105,0.88907,0.75785,0.83353,0.39958,1.76699,0.88595,1.27117,0.0033175,0.0033175,0.0033175
137,3116.99,1.50126,0.8464,1.11119,0.87818,0.76074,0.83082,0.40369,1.76806,0.89524,1.27062,0.003268,0.003268,0.003268
138,3141.1,1.47324,0.83891,1.09961,0.86959,0.75788,0.83013,0.39636,1.79038,0.89724,1.27974,0.0032185,0.0032185,0.0032185
139,3164.95,1.47559,0.83412,1.09614,0.88515,0.75083,0.83507,0.4058,1.7795,0.89134,1.26724,0.003169,0.003169,0.003169
140,3188.94,1.47873,0.83222,1.09934,0.89963,0.74928,0.83603,0.40698,1.77197,0.89947,1.27329,0.0031195,0.0031195,0.0031195
141,3212.78,1.47212,0.81988,1.09971,0.87669,0.74928,0.83409,0.40386,1.7683,0.87167,1.27732,0.00307,0.00307,0.00307
142,3235.23,1.45878,0.81216,1.09603,0.88916,0.75852,0.8368,0.40531,1.77469,0.88149,1.27917,0.0030205,0.0030205,0.0030205
143,3257.93,1.49614,0.82723,1.09585,0.86892,0.77873,0.83907,0.40394,1.76857,0.87074,1.26273,0.002971,0.002971,0.002971
144,3280.42,1.43722,0.79872,1.0897,0.89272,0.77221,0.83961,0.41029,1.7637,0.86849,1.26653,0.0029215,0.0029215,0.0029215
145,3302.68,1.45807,0.81054,1.09713,0.90546,0.74928,0.83456,0.40484,1.76638,0.86924,1.27556,0.002872,0.002872,0.002872
146,3328.25,1.43838,0.80092,1.08713,0.89442,0.72779,0.82808,0.40386,1.76911,0.86938,1.26588,0.0028225,0.0028225,0.0028225
147,3351,1.44739,0.80546,1.08521,0.90542,0.75433,0.83494,0.40101,1.78612,0.88888,1.27495,0.002773,0.002773,0.002773
148,3374.57,1.43557,0.79542,1.07595,0.89449,0.76518,0.83336,0.40892,1.75945,0.87742,1.26179,0.0027235,0.0027235,0.0027235
149,3397.51,1.4446,0.81189,1.08685,0.85681,0.76218,0.82563,0.40494,1.76115,0.86549,1.27379,0.002674,0.002674,0.002674
150,3420.16,1.42554,0.78687,1.07335,0.87909,0.75358,0.83853,0.41009,1.74858,0.85232,1.25464,0.0026245,0.0026245,0.0026245
151,3484.95,1.40817,0.76226,1.099,0.85587,0.74865,0.8216,0.40067,1.76467,0.87965,1.26316,0.002575,0.002575,0.002575
152,3506.97,1.40181,0.74819,1.10395,0.894,0.73706,0.83066,0.39744,1.78236,0.87498,1.26527,0.0025255,0.0025255,0.0025255
153,3530.16,1.41522,0.73262,1.1004,0.88385,0.76504,0.83534,0.40254,1.78286,0.87011,1.2779,0.002476,0.002476,0.002476
154,3552.33,1.38941,0.71763,1.09561,0.89678,0.77172,0.84389,0.41002,1.75923,0.85772,1.25846,0.0024265,0.0024265,0.0024265
155,3575.1,1.39418,0.71248,1.09611,0.85257,0.76934,0.83653,0.40458,1.78642,0.87156,1.2693,0.002377,0.002377,0.002377
156,3597.53,1.37953,0.71297,1.09337,0.86512,0.76504,0.82047,0.39947,1.78276,0.86554,1.28132,0.0023275,0.0023275,0.0023275
157,3621,1.37403,0.71072,1.08473,0.86837,0.77364,0.83339,0.40781,1.77459,0.84965,1.26232,0.002278,0.002278,0.002278
158,3642.59,1.35158,0.69655,1.08334,0.89757,0.76361,0.83343,0.40342,1.76665,0.8474,1.27077,0.0022285,0.0022285,0.0022285
159,3665.91,1.38154,0.69687,1.08583,0.90787,0.75788,0.83725,0.40574,1.76728,0.84216,1.27447,0.002179,0.002179,0.002179
160,3688.62,1.36163,0.69981,1.08708,0.90765,0.76037,0.8438,0.4094,1.77469,0.85905,1.27889,0.0021295,0.0021295,0.0021295
161,3711.33,1.3621,0.70108,1.08525,0.88885,0.75645,0.83989,0.40295,1.78008,0.86716,1.27163,0.00208,0.00208,0.00208
162,3733.92,1.34768,0.70089,1.0734,0.88388,0.77429,0.84055,0.39899,1.79308,0.86404,1.27512,0.0020305,0.0020305,0.0020305
163,3755.75,1.34692,0.6858,1.07901,0.86333,0.7765,0.83803,0.40712,1.76141,0.87189,1.27383,0.001981,0.001981,0.001981
164,3779.66,1.35638,0.69617,1.07841,0.89699,0.7765,0.85093,0.41378,1.75778,0.83914,1.25902,0.0019315,0.0019315,0.0019315
165,3801.88,1.34388,0.69063,1.07265,0.90999,0.75316,0.84498,0.41461,1.76128,0.85122,1.26217,0.001882,0.001882,0.001882
166,3825.17,1.33441,0.68262,1.06927,0.91052,0.7581,0.84549,0.40942,1.75984,0.84283,1.26378,0.0018325,0.0018325,0.0018325
167,3847.52,1.33232,0.68177,1.07423,0.89286,0.75645,0.84088,0.40855,1.76195,0.85226,1.26433,0.001783,0.001783,0.001783
168,3871.67,1.32755,0.68647,1.06524,0.91033,0.75635,0.85076,0.40799,1.77784,0.85969,1.27282,0.0017335,0.0017335,0.0017335
169,3895.49,1.33115,0.68424,1.07239,0.86573,0.79513,0.85143,0.41295,1.76794,0.8442,1.26544,0.001684,0.001684,0.001684
170,3919.19,1.3084,0.67216,1.05838,0.89081,0.77077,0.85076,0.4076,1.76188,0.84023,1.26099,0.0016345,0.0016345,0.0016345
171,3943.49,1.30587,0.66213,1.06507,0.86359,0.76934,0.84583,0.40733,1.76938,0.84872,1.25711,0.001585,0.001585,0.001585
172,3967.91,1.31624,0.66664,1.07174,0.89012,0.7765,0.84459,0.40852,1.76915,0.85245,1.27157,0.0015355,0.0015355,0.0015355
173,3991.65,1.29699,0.67336,1.05532,0.89831,0.78653,0.85346,0.40721,1.7743,0.8412,1.27405,0.001486,0.001486,0.001486
174,4015.62,1.31283,0.66445,1.06205,0.86534,0.7808,0.84642,0.40512,1.78161,0.83686,1.28269,0.0014365,0.0014365,0.0014365
175,4040.29,1.2857,0.65192,1.04697,0.89187,0.77937,0.84881,0.41187,1.77035,0.83022,1.27307,0.001387,0.001387,0.001387
176,4064.74,1.30328,0.66331,1.06202,0.91344,0.77103,0.85354,0.4154,1.76298,0.83288,1.26813,0.0013375,0.0013375,0.0013375
177,4087.48,1.29363,0.66303,1.05933,0.90628,0.77584,0.8479,0.40864,1.76693,0.84066,1.26988,0.001288,0.001288,0.001288
178,4111.52,1.30272,0.65722,1.04989,0.90648,0.76791,0.84903,0.41288,1.77297,0.84711,1.26465,0.0012385,0.0012385,0.0012385
179,4135.91,1.29281,0.65011,1.05408,0.89469,0.77794,0.85386,0.41314,1.76512,0.83778,1.259,0.001189,0.001189,0.001189
180,4158.05,1.27702,0.64697,1.05601,0.87421,0.79656,0.85399,0.41677,1.76095,0.83343,1.26426,0.0011395,0.0011395,0.0011395
181,4181.8,1.27171,0.64249,1.04441,0.89974,0.77077,0.84709,0.40542,1.78039,0.84599,1.27839,0.00109,0.00109,0.00109
182,4206.02,1.27875,0.64212,1.04689,0.88318,0.79226,0.85259,0.41057,1.76997,0.84197,1.27286,0.0010405,0.0010405,0.0010405
