epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,3258.14,1.48765,0.83081,1.15701,0.90083,0.74642,0.8383,0.4059,1.77809,0.88462,1.33934,0.00307,0.00307,0.00307
142,3281.04,1.47835,0.82445,1.1469,0.89266,0.75501,0.82919,0.40753,1.76207,0.88258,1.3354,0.0030205,0.0030205,0.0030205
143,3303.35,1.508,0.83413,1.14196,0.88074,0.73926,0.82348,0.40125,1.79179,0.88221,1.34463,0.002971,0.002971,0.002971
144,3326.09,1.44308,0.80604,1.14106,0.88231,0.76791,0.83966,0.40392,1.7804,0.87697,1.34726,0.0029215,0.0029215,0.0029215
145,3348.92,1.48675,0.83242,1.15434,0.8884,0.75274,0.83295,0.40396,1.78149,0.87103,1.3507,0.002872,0.002872,0.002872
146,3374.21,1.46116,0.8202,1.14882,0.89697,0.74836,0.82778,0.39989,1.79866,0.88004,1.35282,0.0028225,0.0028225,0.0028225
147,3396.54,1.45566,0.81954,1.13445,0.85154,0.77794,0.83147,0.40242,1.79144,0.87328,1.35448,0.002773,0.002773,0.002773
148,3419.58,1.45498,0.80314,1.12638,0.88488,0.77085,0.83923,0.4059,1.773,0.86453,1.34414,0.0027235,0.0027235,0.0027235
149,3442.33,1.44934,0.8205,1.13463,0.89579,0.74212,0.82911,0.40549,1.79288,0.86636,1.35767,0.002674,0.002674,0.002674
150,3465.21,1.44823,0.80489,1.13638,0.86375,0.77077,0.84016,0.40715,1.78177,0.862,1.35864,0.0026245,0.0026245,0.0026245
151,3530.3,1.41105,0.76276,1.16639,0.856,0.78653,0.83391,0.40305,1.79515,0.8652,1.35338,0.002575,0.002575,0.002575
152,3552.41,1.41633,0.75277,1.17729,0.88147,0.76218,0.83701,0.41089,1.77902,0.86279,1.3462,0.0025255,0.0025255,0.0025255
153,3575.23,1.4059,0.74338,1.15747,0.87299,0.78653,0.84254,0.40507,1.79581,0.87147,1.35523,0.002476,0.002476,0.002476
154,3597.64,1.39231,0.7204,1.16,0.88777,0.76218,0.83742,0.40197,1.78822,0.8645,1.35075,0.0024265,0.0024265,0.0024265
155,3620.3,1.39768,0.7254,1.16047,0.86462,0.78653,0.84084,0.40604,1.78016,0.86385,1.34656,0.002377,0.002377,0.002377
156,3642.91,1.40205,0.71706,1.16194,0.89737,0.76414,0.85072,0.41292,1.77335,0.84491,1.33973,0.0023275,0.0023275,0.0023275
157,3665.82,1.38574,0.71539,1.1523,0.89165,0.76636,0.84833,0.41139,1.7815,0.83591,1.34197,0.002278,0.002278,0.002278
158,3687.8,1.36822,0.70531,1.15592,0.88862,0.76648,0.85018,0.40577,1.79287,0.85306,1.35009,0.0022285,0.0022285,0.0022285
159,3710.97,1.38229,0.69986,1.15499,0.87322,0.76934,0.84032,0.41326,1.77752,0.83189,1.34485,0.002179,0.002179,0.002179
160,3733.68,1.3782,0.7024,1.1409,0.91594,0.75215,0.8457,0.40928,1.79169,0.84374,1.35624,0.0021295,0.0021295,0.0021295
161,3756.71,1.38002,0.70513,1.15013,0.9142,0.75072,0.8441,0.40885,1.79831,0.84397,1.36147,0.00208,0.00208,0.00208
162,3779.14,1.34205,0.68458,1.13914,0.90233,0.74121,0.84447,0.40939,1.7975,0.8302,1.35358,0.0020305,0.0020305,0.0020305
163,3800.96,1.3701,0.6918,1.14543,0.89572,0.76298,0.84601,0.40868,1.77673,0.82927,1.34889,0.001981,0.001981,0.001981
164,3825.35,1.36083,0.69886,1.13633,0.86622,0.78367,0.84764,0.41447,1.76797,0.83136,1.33551,0.0019315,0.0019315,0.0019315
165,3847.44,1.35155,0.68825,1.13599,0.90729,0.77115,0.85231,0.40918,1.78788,0.83376,1.35313,0.001882,0.001882,0.001882
166,3871.12,1.34073,0.68321,1.13582,0.89839,0.75931,0.85218,0.41649,1.76662,0.8288,1.34099,0.0018325,0.0018325,0.0018325
167,3893.31,1.35488,0.68796,1.14757,0.90103,0.75648,0.84537,0.41187,1.79074,0.82526,1.36103,0.001783,0.001783,0.001783
168,3916.08,1.32743,0.68241,1.13246,0.86413,0.78367,0.84946,0.41309,1.7813,0.83478,1.35119,0.0017335,0.0017335,0.0017335
169,3938.37,1.3324,0.68006,1.12637,0.89386,0.76074,0.84509,0.41172,1.77518,0.82374,1.34713,0.001684,0.001684,0.001684
170,3961.05,1.32593,0.67827,1.11928,0.85801,0.79648,0.85507,0.4187,1.76703,0.81419,1.34593,0.0016345,0.0016345,0.0016345
171,3983.62,1.33044,0.67518,1.13946,0.89208,0.76074,0.85193,0.41154,1.77493,0.82342,1.34553,0.001585,0.001585,0.001585
172,4005.91,1.32086,0.67313,1.13239,0.89394,0.78653,0.84833,0.41523,1.77744,0.8317,1.34946,0.0015355,0.0015355,0.0015355
173,4028.66,1.31276,0.67582,1.12171,0.86996,0.80229,0.85219,0.41839,1.78837,0.82657,1.36236,0.001486,0.001486,0.001486
174,4052.07,1.3152,0.66779,1.12378,0.86331,0.7937,0.84886,0.41671,1.77616,0.8213,1.36076,0.0014365,0.0014365,0.0014365
175,4074.05,1.30537,0.67201,1.1187,0.88697,0.78653,0.85594,0.41689,1.77484,0.81846,1.35673,0.001387,0.001387,0.001387
176,4096.87,1.32129,0.66659,1.12684,0.88148,0.77364,0.85268,0.4148,1.77598,0.82636,1.35136,0.0013375,0.0013375,0.0013375
177,4119.08,1.32605,0.66788,1.13109,0.86843,0.77541,0.85139,0.41499,1.77414,0.82745,1.3515,0.001288,0.001288,0.001288
178,4141.33,1.31519,0.6593,1.11549,0.87259,0.77513,0.85366,0.41653,1.76507,0.82239,1.34263,0.0012385,0.0012385,0.0012385
179,4164.7,1.29433,0.66014,1.11042,0.88337,0.78131,0.85542,0.41635,1.76729,0.82767,1.34424,0.001189,0.001189,0.001189
180,4186.7,1.28711,0.64812,1.11787,0.85088,0.80516,0.85617,0.42226,1.76777,0.81446,1.34911,0.0011395,0.0011395,0.0011395
181,4209.46,1.28207,0.65159,1.11171,0.87737,0.7851,0.85984,0.41782,1.78099,0.81048,1.35452,0.00109,0.00109,0.00109
